-0.938645441271197,-0.344883655137207
-0.8982634849103621,0.4394572922101664
-0.8984396082585278,0.43909710806638563
-0.9038927976291862,0.4277590564723125
-0.9140343166960261,0.40563686704000257
-0.9277668259563164,0.3731604435828401
-0.9498134261644944,0.3128169680143079
-0.9728394758926574,0.23148078569267833
-0.9921525775425263,0.12503304713443283
-0.9999967078355834,-0.002565992594498817
-0.9897566743298946,-0.14276458110969598
-0.9572115886221776,-0.2893889676670606
-0.9022108688627499,-0.43129519833395064
-0.8281760307311693,-0.5604680741330101
-0.7412849989790267,-0.6711903979413475
-0.6507528997586226,-0.7592895781292827
-0.5610400725682716,-0.8277886426936459
-0.4783280977707866,-0.8781812061772791
-0.407568586869788,-0.913174598309088
-0.3523434048007703,-0.9358707843999622
-0.31499662119585387,-0.9490927924261124
-0.3009693501282589,-0.9536338135172082
-0.30670202060995655,-0.9518055844308594
-0.3320121904916822,-0.9432750952743929
-0.37802447828955316,-0.9257956004507211
-0.4543161018933924,-0.8908405466526502
-0.5519225873582393,-0.8338953516861614
-0.6724945577476539,-0.7401020671500569
-0.8035492647297631,-0.5952382541069223
-0.9175720982529492,-0.3975694209917057
-0.9856612148967692,-0.16873639040890076
-0.9962340980627371,0.08670422052659608
-0.9413429108264556,0.337451513904999
-0.8230994538613279,0.5678972521972471
-0.6576452081493132,0.7533278039460952
-0.4633569795671209,0.8861717155757313
-0.27137022038801073,0.9624750404486146
-0.08882871218414058,0.9960469165113193
0.06167642351176149,0.9980961971587697
0.18249154209687526,0.9832074232139952
0.2755562652293507,0.9612849445886749
0.3444244437632711,0.9388140404459029
0.38904227183516477,0.9212199035655568
0.41116011068809416,0.9115631428370468
0.3980513243212881,0.9173631468541064
0.3488747179374556,0.9371693716634474
0.2794341369080432,0.9601648624743863
0.18790935146753832,0.9821863752012899
0.06655178500310088,0.9977829723506515
-0.07816816037593247,0.9969401881273733
-0.2430241331725472,0.9700202424154519
-0.4302832487777417,0.9026939269881414
-0.6154697650060831,0.7881604965762727
-0.7912534062355153,0.611488386742295
-0.931501122503576,0.36373844830396745
-0.9965000301253413,0.08359240372302962
-0.9770911866256056,-0.21282108217600518
-0.8722263499633873,-0.48910243756246663
-0.7133979515022677,-0.7007591332208009
-0.514318759186811,-0.8575990986169115
-0.30066872947570816,-0.9537286380912883
-0.09121227086480838,-0.9958314725111297
0.10020317756922112,-0.9949669960380751
0.2665109278948917,-0.9638318968122003
0.4020378311068168,-0.9156230569174887
0.5090579662190096,-0.8607322388693046
0.59491598110823,-0.8037878920598593
0.6632029595751131,-0.748439599707826
0.7173232141128183,-0.6967405589563851
0.7588495370340687,-0.6512659826393359
0.7917779200593699,-0.6108090743484891
0.8180304993396307,-0.5751748448516802
0.8391255324700606,-0.5439378096408056
0.8562526581192151,-0.5165572431626319
0.8703425700570184,-0.4924467593014944
0.8811148321886727,-0.47290237099968857
0.8852742047025752,-0.46506943835111647
0.8872592837787647,-0.46127103025053867
0.8871879259142715,-0.46140826185920536
0.8850559096289854,-0.4654847331876839
0.8807365870840627,-0.4736064443939897
0.8697728604506547,-0.4934522988329124
